Order_ID,Order_Date,Product_Code,Quantity,Vendor_ID,Country,Requested_Delivery_Date,Lead_Time,Season,Product_Category,Price,Promotion,Weather_Index,Historical_Orders,Delivery_Status
O00253,2011-04-07,P020,29,V008,Russia,2011-05-15,38,Spring,Men's Parka,339,0,Cold,673,1
O00254,2009-09-03,P018,47,V086,Russia,2009-11-07,65,Fall,Children's Parka,464,0,Mild,438,1
O00255,2010-05-20,P006,1,V047,Spain,2010-06-20,31,Spring,Children's Parka,358,1,Mild,323,1
O00256,2009-03-23,P011,15,V051,Spain,2009-07-23,122,Spring,Women's Parka,406,1,Cold,922,0
O00257,2009-06-17,P010,6,V019,Poland,2009-10-29,134,Summer,Women's Parka,210,0,Cold,568,0
O00258,2011-05-09,P010,10,V092,Italy,2011-10-31,175,Spring,Outdoor Series,232,0,Snow,647,0
O00259,2011-12-07,P019,1,V055,Germany,2012-05-24,169,Winter,Children's Parka,490,1,Cold,461,0
O00260,2010-10-10,P009,32,V048,UK,2010-11-27,48,Fall,Women's Parka,254,0,Mild,504,1
O00261,2010-06-19,P017,14,V050,Spain,2010-10-14,117,Summer,Children's Parka,323,1,Cold,771,1
O00262,2010-02-23,P004,22,V048,Spain,2010-05-11,77,Winter,Women's Parka,344,0,Cold,679,1
O00263,2010-10-06,P005,27,V002,Poland,2011-03-20,165,Fall,Men's Parka,329,1,Snow,882,0
O00264,2010-05-04,P014,20,V037,Russia,2010-10-08,157,Spring,Women's Parka,325,0,Cold,778,0
O00265,2010-06-28,P002,32,V045,Italy,2010-09-14,78,Summer,Men's Parka,484,1,Cold,911,1
O00266,2011-03-22,P009,24,V045,Russia,2011-06-13,83,Spring,Outdoor Series,494,0,Cold,675,1
O00267,2009-09-26,P005,30,V040,Russia,2010-03-21,176,Fall,Men's Parka,471,1,Mild,536,0
O00268,2010-09-07,P005,45,V058,UK,2011-02-05,151,Fall,Outdoor Series,293,0,Mild,414,0
O00269,2011-07-26,P008,3,V072,UK,2011-12-31,158,Summer,Children's Parka,454,0,Cold,888,0
O00270,2010-10-10,P005,22,V012,France,2011-02-07,120,Fall,Children's Parka,470,0,Mild,964,1
O00271,2009-05-29,P011,6,V028,Poland,2009-09-27,121,Spring,Children's Parka,201,0,Cold,491,0
O00272,2009-01-20,P008,49,V094,Russia,2009-07-12,173,Winter,Men's Parka,276,1,Mild,701,0
O00273,2011-07-28,P013,10,V057,Germany,2011-10-01,65,Summer,Children's Parka,210,1,Cold,342,1
O00274,2009-07-24,P016,4,V095,Poland,2009-09-09,47,Summer,Men's Parka,367,1,Cold,350,1
O00275,2009-05-31,P005,18,V054,France,2009-10-20,142,Spring,Outdoor Series,483,1,Cold,938,0
O00276,2010-03-13,P019,50,V057,Spain,2010-07-30,139,Spring,Men's Parka,414,0,Cold,846,0
O00277,2011-11-03,P009,26,V037,France,2012-03-08,126,Fall,Women's Parka,490,1,Cold,740,0
O00278,2010-06-28,P014,5,V021,France,2010-08-15,48,Summer,Men's Parka,374,1,Cold,344,1
O00279,2009-09-29,P013,35,V094,Poland,2010-03-23,175,Fall,Women's Parka,200,0,Cold,436,0
O00280,2010-12-16,P015,31,V055,Germany,2011-02-04,50,Winter,Outdoor Series,446,1,Snow,774,1
O00281,2009-05-21,P003,12,V094,Germany,2009-07-22,62,Spring,Men's Parka,299,1,Snow,657,1
O00282,2010-05-16,P003,13,V054,Poland,2010-10-25,162,Spring,Children's Parka,295,1,Mild,804,0
O00283,2011-01-27,P013,17,V018,Russia,2011-05-13,106,Winter,Men's Parka,255,1,Mild,602,1
O00284,2010-08-07,P017,25,V076,Italy,2010-10-01,55,Summer,Children's Parka,356,1,Cold,977,1
O00285,2009-11-20,P009,1,V077,France,2010-01-19,60,Fall,Women's Parka,417,1,Mild,629,1
O00286,2011-06-17,P012,8,V012,UK,2011-11-21,157,Summer,Men's Parka,328,1,Cold,563,0
O00287,2010-09-12,P015,50,V019,Russia,2010-12-10,89,Fall,Women's Parka,339,0,Cold,579,1
O00288,2011-12-20,P016,46,V027,Russia,2012-02-01,43,Winter,Men's Parka,500,0,Cold,945,1
O00289,2009-01-17,P011,16,V039,France,2009-07-04,168,Winter,Children's Parka,302,1,Cold,904,0
O00290,2010-09-06,P019,25,V061,Italy,2010-12-29,114,Fall,Children's Parka,405,0,Mild,440,1
O00291,2009-08-01,P001,50,V068,Italy,2009-09-05,35,Summer,Children's Parka,489,1,Cold,344,1
O00292,2009-10-03,P003,29,V043,UK,2009-12-29,87,Fall,Men's Parka,488,0,Cold,626,1
O00293,2010-06-26,P015,16,V009,Russia,2010-10-08,104,Summer,Women's Parka,382,1,Cold,592,1
O00294,2009-08-25,P012,48,V076,UK,2009-11-27,94,Summer,Children's Parka,249,0,Mild,870,1
O00295,2009-08-08,P003,3,V097,UK,2009-12-15,129,Summer,Children's Parka,394,0,Cold,919,0
O00296,2009-11-15,P018,13,V049,Germany,2010-03-16,121,Fall,Men's Parka,441,1,Cold,588,0
O00297,2010-07-12,P013,30,V012,Germany,2010-08-28,47,Summer,Children's Parka,300,0,Cold,592,1
O00298,2010-08-01,P007,48,V001,Spain,2010-10-10,70,Summer,Men's Parka,325,0,Cold,637,1
O00299,2010-03-08,P014,50,V053,Spain,2010-06-19,103,Spring,Children's Parka,366,0,Snow,530,1
O00300,2010-12-04,P007,7,V082,UK,2011-01-22,49,Winter,Women's Parka,223,1,Mild,826,1
O00301,2010-02-21,P016,34,V035,Italy,2010-08-06,166,Winter,Men's Parka,372,1,Snow,392,0
O00302,2010-06-25,P009,43,V054,Spain,2010-12-19,177,Summer,Women's Parka,382,1,Cold,427,0
O00303,2011-11-02,P011,14,V023,UK,2012-02-01,91,Fall,Men's Parka,441,1,Mild,870,1
O00304,2011-09-28,P010,31,V072,Russia,2012-03-08,162,Fall,Men's Parka,323,0,Cold,316,0
O00305,2010-05-30,P011,25,V060,Russia,2010-11-04,158,Spring,Men's Parka,472,0,Mild,945,0
O00306,2009-04-15,P018,44,V091,Spain,2009-08-02,109,Spring,Children's Parka,370,1,Cold,874,1
O00307,2009-07-09,P019,20,V073,Germany,2009-11-18,132,Summer,Men's Parka,452,1,Cold,423,0
O00308,2011-05-18,P005,21,V097,Russia,2011-07-01,44,Spring,Children's Parka,316,1,Cold,861,1
O00309,2010-07-21,P019,11,V018,France,2011-01-06,169,Summer,Children's Parka,420,0,Cold,909,0
O00310,2009-04-01,P016,41,V026,Russia,2009-05-29,58,Spring,Children's Parka,487,1,Mild,698,1
O00311,2009-01-08,P011,47,V024,Spain,2009-07-06,179,Winter,Outdoor Series,208,0,Mild,656,0
O00312,2010-11-15,P002,3,V049,UK,2011-04-14,150,Fall,Men's Parka,239,1,Cold,944,0
O00313,2009-09-25,P002,48,V038,Russia,2009-12-31,97,Fall,Men's Parka,252,1,Mild,658,1
O00314,2010-06-21,P004,36,V071,Germany,2010-07-28,37,Summer,Women's Parka,489,0,Cold,842,1
O00315,2009-11-27,P015,34,V063,UK,2010-01-04,38,Fall,Outdoor Series,270,1,Cold,516,1
O00316,2011-06-24,P001,8,V006,Germany,2011-10-18,116,Summer,Children's Parka,318,1,Cold,590,1
O00317,2011-05-26,P004,17,V039,Poland,2011-10-10,137,Spring,Women's Parka,410,0,Snow,589,0
O00318,2009-01-20,P006,31,V075,UK,2009-04-26,96,Winter,Children's Parka,222,0,Mild,638,1
O00319,2009-08-18,P015,41,V039,Germany,2009-11-07,81,Summer,Women's Parka,304,0,Mild,707,1
O00320,2009-06-04,P015,20,V064,Germany,2009-09-27,115,Summer,Men's Parka,439,1,Snow,715,1
O00321,2009-11-02,P001,13,V072,Spain,2009-12-17,45,Fall,Women's Parka,411,1,Snow,460,1
O00322,2009-03-15,P014,24,V095,Russia,2009-05-19,65,Spring,Men's Parka,473,0,Cold,471,1
O00323,2011-01-27,P007,4,V060,Russia,2011-04-19,82,Winter,Men's Parka,237,1,Cold,911,1
O00324,2009-10-31,P005,43,V029,Russia,2010-04-19,170,Fall,Women's Parka,252,0,Cold,679,0
O00325,2011-05-31,P010,14,V004,France,2011-09-22,114,Spring,Children's Parka,480,0,Cold,452,1
O00326,2009-09-19,P006,8,V001,France,2009-11-03,45,Fall,Women's Parka,425,0,Mild,426,1
O00327,2009-03-27,P009,16,V020,Russia,2009-06-25,90,Spring,Men's Parka,269,1,Snow,805,1
O00328,2010-09-24,P003,41,V034,Germany,2011-02-27,156,Fall,Children's Parka,313,0,Mild,931,0
O00329,2011-01-17,P012,28,V039,Russia,2011-03-06,48,Winter,Women's Parka,309,0,Cold,806,1
O00330,2009-03-23,P009,21,V082,Spain,2009-09-13,174,Spring,Men's Parka,311,0,Cold,353,0
O00331,2011-01-03,P003,1,V082,Russia,2011-02-11,39,Winter,Outdoor Series,389,0,Cold,622,1
O00332,2010-03-07,P012,11,V061,Spain,2010-07-03,118,Spring,Men's Parka,249,0,Cold,717,1
O00333,2010-05-27,P006,18,V016,Germany,2010-07-14,48,Spring,Outdoor Series,218,0,Cold,689,1
O00334,2009-07-30,P002,38,V084,France,2009-12-13,136,Summer,Children's Parka,331,1,Snow,312,0
O00335,2010-12-26,P013,8,V086,Italy,2011-02-14,50,Winter,Children's Parka,205,0,Cold,540,1
O00336,2011-04-13,P010,26,V037,Russia,2011-10-01,171,Spring,Men's Parka,500,1,Snow,718,0
O00337,2009-11-13,P008,16,V054,Spain,2010-04-14,152,Fall,Women's Parka,409,0,Mild,405,0
O00338,2010-04-30,P014,1,V023,Russia,2010-07-02,63,Spring,Men's Parka,261,0,Cold,730,1
O00339,2009-11-29,P003,3,V063,Poland,2010-03-08,99,Fall,Outdoor Series,343,0,Snow,442,1
O00340,2009-12-29,P004,38,V089,Russia,2010-02-07,40,Winter,Women's Parka,430,0,Mild,617,1
O00341,2011-04-25,P001,45,V083,Poland,2011-06-20,56,Spring,Men's Parka,307,0,Mild,854,1
O00342,2009-02-20,P007,31,V032,UK,2009-03-31,39,Winter,Women's Parka,247,0,Snow,733,1
O00343,2010-01-03,P016,45,V004,Germany,2010-06-09,157,Winter,Women's Parka,374,0,Cold,331,0
O00344,2010-11-12,P003,39,V016,UK,2011-04-20,159,Fall,Men's Parka,321,0,Snow,758,0
O00345,2011-04-24,P005,10,V098,Russia,2011-07-20,87,Spring,Women's Parka,260,0,Cold,310,1
O00346,2010-05-24,P019,24,V036,Russia,2010-09-20,119,Spring,Children's Parka,247,0,Snow,603,1
O00347,2010-07-01,P008,50,V064,Italy,2010-11-18,140,Summer,Outdoor Series,328,0,Mild,759,0
O00348,2009-11-23,P017,6,V009,France,2010-04-24,152,Fall,Men's Parka,474,0,Cold,955,0
O00349,2009-08-10,P015,16,V077,Russia,2009-11-25,107,Summer,Men's Parka,323,0,Snow,457,1
O00350,2011-02-23,P001,11,V096,Spain,2011-05-22,88,Winter,Women's Parka,222,0,Cold,731,1
O00351,2009-03-21,P001,32,V047,France,2009-04-25,35,Spring,Men's Parka,443,0,Cold,715,1
O00352,2011-08-22,P011,6,V075,Poland,2011-10-05,44,Summer,Men's Parka,341,0,Cold,316,1
O00353,2010-04-01,P004,44,V062,UK,2010-05-07,36,Spring,Men's Parka,477,0,Cold,434,1
O00354,2010-02-13,P014,40,V073,Russia,2010-05-04,80,Winter,Men's Parka,285,1,Mild,501,1
O00355,2011-08-01,P005,22,V056,Russia,2012-01-14,166,Summer,Women's Parka,203,1,Cold,661,0
O00356,2010-12-18,P016,49,V034,UK,2011-04-24,127,Winter,Children's Parka,450,1,Cold,364,0
O00357,2010-09-18,P003,41,V081,France,2010-10-22,34,Fall,Women's Parka,310,1,Cold,674,1
O00358,2010-04-12,P008,4,V088,France,2010-09-30,171,Spring,Women's Parka,410,0,Cold,816,0
O00359,2010-04-02,P013,4,V061,Germany,2010-09-02,153,Spring,Women's Parka,369,0,Cold,673,0
O00360,2009-02-18,P003,23,V089,Germany,2009-04-02,43,Winter,Women's Parka,251,0,Cold,327,1
O00361,2010-01-31,P004,42,V016,UK,2010-06-09,129,Winter,Children's Parka,245,1,Cold,372,0
O00362,2011-03-28,P004,10,V048,Spain,2011-08-01,126,Spring,Women's Parka,457,1,Snow,683,0
O00363,2010-11-04,P011,45,V066,Russia,2011-01-05,62,Fall,Women's Parka,498,0,Snow,503,1
O00364,2010-07-25,P012,35,V094,Poland,2010-12-12,140,Summer,Children's Parka,317,0,Cold,997,0
O00365,2009-05-23,P010,7,V074,Italy,2009-10-09,139,Spring,Outdoor Series,494,0,Cold,304,0
O00366,2010-07-26,P005,9,V003,Russia,2011-01-12,170,Summer,Children's Parka,342,1,Cold,369,0
O00367,2010-12-21,P013,32,V034,Poland,2011-02-24,65,Winter,Children's Parka,200,0,Cold,751,1
O00368,2011-11-10,P005,15,V021,Poland,2012-01-08,59,Fall,Outdoor Series,418,1,Mild,535,1
O00369,2011-03-30,P005,21,V075,France,2011-08-19,142,Spring,Children's Parka,378,1,Cold,995,0
O00370,2010-11-10,P003,36,V008,Germany,2011-01-09,60,Fall,Men's Parka,382,0,Cold,950,1
O00371,2009-02-26,P017,42,V019,UK,2009-06-30,124,Winter,Men's Parka,431,1,Cold,392,0
O00372,2009-08-25,P019,49,V041,France,2009-12-23,120,Summer,Outdoor Series,484,0,Cold,733,1
O00373,2010-06-19,P001,23,V060,Russia,2010-09-06,79,Summer,Outdoor Series,284,0,Cold,808,1
O00374,2010-01-01,P020,29,V089,UK,2010-04-28,117,Winter,Men's Parka,213,1,Mild,396,1
O00375,2010-06-28,P006,47,V018,UK,2010-11-16,141,Summer,Men's Parka,249,1,Cold,623,0
O00376,2009-03-20,P015,13,V046,Germany,2009-05-03,44,Spring,Outdoor Series,492,0,Cold,733,1
O00377,2009-08-11,P012,2,V021,UK,2009-11-09,90,Summer,Men's Parka,210,0,Mild,355,1
O00378,2011-06-09,P007,45,V007,Germany,2011-09-06,89,Summer,Children's Parka,340,0,Snow,655,1
O00379,2010-12-09,P005,25,V035,Poland,2011-01-31,53,Winter,Outdoor Series,298,1,Mild,839,1
O00380,2010-10-05,P014,23,V047,Germany,2011-04-03,180,Fall,Men's Parka,288,1,Mild,750,0
O00381,2011-06-13,P020,47,V054,Poland,2011-07-15,32,Summer,Women's Parka,280,1,Snow,885,1
O00382,2011-11-14,P015,9,V082,France,2012-02-10,88,Fall,Men's Parka,319,0,Snow,363,1
O00383,2009-08-25,P007,17,V046,UK,2010-01-07,135,Summer,Outdoor Series,223,0,Mild,682,0
O00384,2011-02-28,P003,3,V007,Germany,2011-08-14,167,Winter,Children's Parka,291,1,Cold,432,0
O00385,2010-01-25,P004,32,V038,Italy,2010-07-19,175,Winter,Women's Parka,300,1,Mild,483,0
O00386,2010-06-06,P005,46,V038,Spain,2010-07-17,41,Summer,Women's Parka,307,1,Snow,561,1
O00387,2009-04-01,P004,29,V068,Spain,2009-05-04,33,Spring,Men's Parka,301,1,Snow,609,1
O00388,2011-06-13,P019,36,V082,France,2011-09-14,93,Summer,Children's Parka,267,0,Mild,376,1
O00389,2009-01-04,P013,19,V010,Italy,2009-02-17,44,Winter,Women's Parka,351,0,Mild,514,1
O00390,2011-12-01,P012,35,V066,Germany,2012-01-19,49,Winter,Children's Parka,435,0,Snow,551,1
O00391,2010-02-08,P014,45,V025,Russia,2010-03-24,44,Winter,Children's Parka,231,0,Mild,904,1
O00392,2011-01-16,P011,32,V099,Italy,2011-03-19,62,Winter,Women's Parka,430,0,Cold,634,1
O00393,2011-06-03,P005,13,V081,France,2011-10-23,142,Summer,Women's Parka,315,1,Snow,614,0
O00394,2009-05-24,P008,37,V024,Italy,2009-08-08,76,Spring,Outdoor Series,268,1,Cold,752,1
O00395,2010-11-08,P009,12,V098,France,2011-02-18,102,Fall,Women's Parka,216,0,Snow,880,1
O00396,2010-10-05,P003,35,V013,Germany,2010-11-15,41,Fall,Women's Parka,260,0,Cold,571,1
O00397,2009-09-13,P008,23,V077,Russia,2010-01-01,110,Fall,Men's Parka,304,1,Mild,357,1
O00398,2010-09-08,P018,21,V097,Germany,2011-01-05,119,Fall,Women's Parka,387,1,Cold,684,1
O00399,2011-11-05,P020,47,V022,Germany,2012-02-05,92,Fall,Women's Parka,353,1,Snow,570,1
O00400,2010-09-26,P020,30,V070,UK,2011-01-08,104,Fall,Women's Parka,421,1,Cold,674,1
O00401,2011-04-17,P020,18,V042,UK,2011-06-19,63,Spring,Outdoor Series,278,1,Cold,518,1
O00402,2010-10-31,P010,39,V041,France,2011-03-11,131,Fall,Men's Parka,232,0,Cold,399,0
O00403,2011-04-05,P001,36,V088,Russia,2011-09-04,152,Spring,Women's Parka,281,1,Mild,996,0
O00404,2010-08-29,P010,11,V039,Russia,2010-10-29,61,Summer,Women's Parka,442,0,Cold,627,1
O00405,2009-09-18,P007,5,V035,Germany,2009-11-06,49,Fall,Men's Parka,393,0,Mild,778,1
O00406,2010-01-28,P017,34,V088,Germany,2010-03-18,49,Winter,Men's Parka,203,1,Mild,897,1
O00407,2011-05-12,P020,10,V090,Russia,2011-08-14,94,Spring,Children's Parka,287,1,Cold,355,1
O00408,2011-02-16,P017,29,V089,Italy,2011-08-04,169,Winter,Men's Parka,391,1,Cold,626,0
O00409,2009-12-23,P007,19,V047,Germany,2010-03-15,82,Winter,Women's Parka,217,1,Cold,771,1
O00410,2010-09-09,P013,17,V013,UK,2011-02-12,156,Fall,Men's Parka,472,1,Snow,426,0
O00411,2011-04-12,P010,35,V069,France,2011-08-11,121,Spring,Children's Parka,289,0,Cold,886,0
O00412,2009-01-01,P002,24,V075,France,2009-03-28,86,Winter,Women's Parka,415,0,Mild,381,1
O00413,2010-09-15,P008,30,V046,Germany,2011-02-05,143,Fall,Outdoor Series,255,0,Snow,958,0
O00414,2010-08-11,P016,1,V019,UK,2010-11-26,107,Summer,Children's Parka,243,1,Cold,837,1
O00415,2010-03-07,P013,50,V002,Italy,2010-07-08,123,Spring,Children's Parka,280,1,Snow,952,0
O00416,2011-05-31,P004,41,V018,France,2011-11-18,171,Spring,Women's Parka,308,1,Mild,889,0
O00417,2010-10-22,P008,33,V067,France,2011-02-03,104,Fall,Children's Parka,237,0,Mild,844,1
O00418,2011-08-11,P016,25,V037,Russia,2011-11-11,92,Summer,Outdoor Series,278,0,Snow,707,1
O00419,2011-06-24,P020,47,V048,Germany,2011-12-05,164,Summer,Outdoor Series,412,0,Mild,745,0
O00420,2011-06-25,P003,12,V100,Poland,2011-10-01,98,Summer,Men's Parka,255,1,Cold,607,1
O00421,2010-03-14,P017,2,V063,UK,2010-07-03,111,Spring,Women's Parka,422,0,Cold,714,1
O00422,2011-11-13,P001,40,V053,Germany,2012-04-29,168,Fall,Women's Parka,317,1,Mild,894,0
O00423,2011-08-28,P012,24,V044,Germany,2012-02-02,158,Summer,Women's Parka,285,1,Cold,519,0
O00424,2009-12-14,P011,50,V021,Italy,2010-02-08,56,Winter,Men's Parka,336,0,Mild,739,1
O00425,2009-06-23,P005,40,V014,Germany,2009-08-05,43,Summer,Women's Parka,466,1,Mild,638,1
O00426,2010-08-05,P013,16,V028,UK,2010-12-01,118,Summer,Children's Parka,484,1,Cold,697,1
O00427,2011-11-22,P019,21,V020,Germany,2012-04-05,135,Fall,Outdoor Series,471,1,Cold,426,0
O00428,2010-11-18,P014,47,V065,Russia,2011-04-21,154,Fall,Men's Parka,499,0,Cold,867,0
O00429,2009-07-11,P012,5,V029,France,2009-10-20,101,Summer,Women's Parka,368,0,Cold,540,1
O00430,2010-04-27,P018,43,V025,Germany,2010-06-16,50,Spring,Women's Parka,431,1,Cold,499,1
O00431,2010-09-28,P006,35,V072,Italy,2010-12-19,82,Fall,Men's Parka,280,0,Cold,630,1
O00432,2010-04-06,P016,25,V079,Poland,2010-06-10,65,Spring,Men's Parka,472,1,Cold,921,1
O00433,2010-02-12,P003,13,V089,France,2010-07-25,163,Winter,Women's Parka,490,1,Cold,806,0
O00434,2009-10-29,P001,34,V068,France,2010-01-26,89,Fall,Children's Parka,310,0,Snow,570,1
O00435,2009-02-20,P019,44,V069,Germany,2009-06-08,108,Winter,Men's Parka,429,1,Snow,942,1
O00436,2009-04-05,P003,32,V092,UK,2009-09-23,171,Spring,Men's Parka,417,0,Cold,986,0
O00437,2010-05-17,P001,50,V071,France,2010-08-08,83,Spring,Outdoor Series,288,1,Mild,872,1
O00438,2011-09-01,P009,36,V090,UK,2011-11-01,61,Fall,Women's Parka,427,1,Mild,771,1
O00439,2009-05-30,P007,10,V097,UK,2009-10-02,125,Spring,Women's Parka,342,0,Cold,705,0
O00440,2011-07-22,P002,40,V015,Germany,2011-09-26,66,Summer,Children's Parka,361,1,Cold,860,1
O00441,2011-04-29,P002,19,V054,UK,2011-06-07,39,Spring,Children's Parka,333,1,Mild,307,1
O00442,2010-02-03,P013,21,V059,France,2010-05-04,90,Winter,Men's Parka,309,0,Cold,683,1
O00443,2011-02-26,P017,27,V010,UK,2011-07-18,142,Winter,Women's Parka,210,0,Cold,779,0
O00444,2011-10-10,P010,42,V015,Germany,2012-03-04,146,Fall,Children's Parka,300,1,Mild,350,0
O00445,2011-03-30,P017,21,V017,Russia,2011-05-28,59,Spring,Men's Parka,407,0,Snow,490,1
O00446,2010-05-15,P014,8,V003,Russia,2010-06-19,35,Spring,Men's Parka,351,1,Snow,548,1
O00447,2009-10-30,P014,7,V062,Russia,2010-04-05,157,Fall,Women's Parka,392,1,Cold,789,0
O00448,2009-01-12,P013,34,V045,Spain,2009-02-19,38,Winter,Women's Parka,474,0,Snow,785,1
O00449,2009-08-07,P003,43,V040,Germany,2009-11-14,99,Summer,Men's Parka,438,1,Snow,390,1
O00450,2011-05-21,P018,5,V089,Germany,2011-08-30,101,Spring,Men's Parka,246,0,Cold,855,1
O00451,2010-03-25,P018,3,V047,Germany,2010-09-21,180,Spring,Outdoor Series,497,1,Cold,571,0
O00452,2009-12-27,P020,9,V018,Germany,2010-05-04,128,Winter,Women's Parka,259,1,Cold,550,0
O00453,2011-11-27,P005,12,V057,Poland,2012-03-12,106,Fall,Outdoor Series,264,0,Mild,306,1
O00454,2011-08-10,P009,3,V077,UK,2011-09-30,51,Summer,Men's Parka,227,1,Cold,957,1
O00455,2009-04-13,P003,13,V067,Germany,2009-05-28,45,Spring,Women's Parka,317,1,Cold,402,1
O00456,2010-05-26,P010,7,V098,Spain,2010-09-04,101,Spring,Women's Parka,473,0,Cold,877,1
O00457,2009-09-06,P003,32,V044,Germany,2010-01-12,128,Fall,Men's Parka,257,1,Cold,490,0
O00458,2011-07-24,P017,13,V023,Poland,2011-12-27,156,Summer,Men's Parka,486,1,Cold,467,0
O00459,2009-10-01,P007,7,V091,UK,2009-11-04,34,Fall,Men's Parka,445,0,Mild,326,1
O00460,2011-08-10,P005,3,V039,Italy,2011-12-15,127,Summer,Men's Parka,402,0,Cold,917,0
O00461,2011-12-24,P018,37,V004,Germany,2012-04-30,128,Winter,Children's Parka,497,0,Mild,668,0
O00462,2010-10-12,P011,42,V096,France,2011-03-04,143,Fall,Children's Parka,269,0,Mild,742,0
O00463,2011-06-26,P013,25,V016,Poland,2011-08-06,41,Summer,Women's Parka,227,0,Cold,800,1
O00464,2011-10-31,P019,43,V029,Russia,2012-01-26,87,Fall,Men's Parka,465,0,Cold,547,1
O00465,2011-05-24,P003,32,V017,UK,2011-08-14,82,Spring,Women's Parka,292,1,Cold,522,1
O00466,2011-07-03,P010,34,V089,UK,2011-11-07,127,Summer,Men's Parka,475,1,Snow,494,0
O00467,2009-11-22,P014,40,V019,Spain,2010-02-07,77,Fall,Outdoor Series,318,1,Cold,447,1
O00468,2011-08-31,P008,45,V089,Russia,2012-01-18,140,Summer,Women's Parka,264,0,Mild,918,0
O00469,2011-07-11,P002,38,V030,France,2011-12-24,166,Summer,Men's Parka,323,1,Cold,790,0
O00470,2010-06-15,P008,17,V040,Russia,2010-07-28,43,Summer,Children's Parka,225,0,Mild,517,1
O00471,2010-05-22,P003,4,V017,Germany,2010-09-07,108,Spring,Women's Parka,460,1,Mild,998,1
O00472,2010-07-22,P014,24,V027,Russia,2010-08-29,38,Summer,Men's Parka,478,0,Cold,436,1
O00473,2011-12-04,P004,15,V017,Germany,2012-05-20,168,Winter,Women's Parka,237,0,Snow,515,0
O00474,2011-09-20,P015,39,V011,UK,2012-01-17,119,Fall,Outdoor Series,323,1,Snow,879,1
O00475,2010-05-05,P020,46,V055,Germany,2010-06-10,36,Spring,Men's Parka,475,0,Cold,714,1
O00476,2010-07-17,P020,5,V089,Russia,2010-11-10,116,Summer,Men's Parka,482,0,Cold,596,1
O00477,2011-06-20,P002,1,V098,Russia,2011-09-25,97,Summer,Men's Parka,242,1,Snow,565,1
O00478,2009-06-08,P010,14,V015,UK,2009-09-01,85,Summer,Outdoor Series,373,1,Cold,340,1
O00479,2010-08-09,P006,42,V010,Russia,2010-09-15,37,Summer,Women's Parka,468,1,Mild,490,1
O00480,2010-04-26,P004,32,V003,UK,2010-08-21,117,Spring,Men's Parka,475,1,Mild,874,1
O00481,2010-07-11,P001,6,V100,Germany,2010-11-29,141,Summer,Men's Parka,247,0,Cold,436,0
O00482,2010-11-19,P005,30,V062,Poland,2011-04-07,139,Fall,Men's Parka,332,1,Cold,629,0
O00483,2010-10-17,P001,41,V097,France,2010-11-30,44,Fall,Outdoor Series,333,1,Cold,545,1
O00484,2009-06-15,P006,4,V056,Italy,2009-08-11,57,Summer,Women's Parka,370,1,Snow,467,1
O00485,2009-10-11,P016,24,V006,France,2010-03-31,171,Fall,Children's Parka,481,1,Cold,704,0
O00486,2009-11-05,P012,36,V026,Spain,2010-03-14,129,Fall,Outdoor Series,269,0,Cold,771,0
O00487,2010-04-19,P017,48,V014,Italy,2010-07-31,103,Spring,Men's Parka,291,0,Cold,685,1
O00488,2011-02-24,P017,27,V005,Italy,2011-08-09,166,Winter,Women's Parka,222,1,Snow,932,0
O00489,2009-11-09,P009,24,V085,Spain,2010-04-06,148,Fall,Men's Parka,418,1,Snow,907,0
O00490,2010-03-15,P006,46,V066,UK,2010-07-31,138,Spring,Men's Parka,451,1,Mild,968,0
O00491,2009-05-12,P012,4,V076,Russia,2009-11-04,176,Spring,Men's Parka,305,0,Cold,491,0
O00492,2011-04-30,P005,40,V008,Germany,2011-10-22,175,Spring,Children's Parka,271,0,Cold,564,0
O00493,2011-04-15,P009,18,V061,Russia,2011-09-24,162,Spring,Outdoor Series,312,0,Snow,469,0
O00494,2010-11-09,P004,34,V016,UK,2011-02-13,96,Fall,Women's Parka,245,0,Mild,749,1
O00495,2011-08-13,P001,3,V033,Russia,2011-10-23,71,Summer,Women's Parka,465,1,Mild,784,1
O00496,2011-05-02,P011,47,V006,Spain,2011-09-06,127,Spring,Children's Parka,275,0,Cold,542,0
O00497,2009-05-08,P014,5,V009,Italy,2009-10-04,149,Spring,Children's Parka,426,1,Cold,936,0
O00498,2010-02-28,P009,20,V039,Germany,2010-05-29,90,Winter,Children's Parka,236,0,Mild,463,1
O00499,2011-05-11,P017,5,V086,Germany,2011-07-13,63,Spring,Men's Parka,416,1,Mild,529,1
O00500,2011-03-09,P003,14,V002,Italy,2011-04-11,33,Spring,Men's Parka,479,1,Cold,847,1
O00501,2009-02-10,P009,34,V097,UK,2009-05-22,101,Winter,Children's Parka,241,0,Cold,646,1
O00502,2011-02-19,P019,7,V013,Spain,2011-05-30,100,Winter,Men's Parka,364,0,Mild,967,1
