Order Date,Requested Delivery Date,Customer Country Code,Product Code,Description,Order Type,Customer Order Code,Value,Currency,Items,Route,demand_lead_time,Month_Year
2009-08-22,2010-12-02,ES,PRD-2413,Winter Coat,VO,CUST-19648,435.28,USD,53,R3,69,2009-08
2009-04-10,2011-04-07,FR,PRD-7245,Kid's Parka,VO,CUST-59964,364.55,USD,26,R1,51,2009-04
2010-09-06,2011-05-08,ES,PRD-7404,Kid's Parka,VO,CUST-55902,161.93,EUR,87,R5,79,2010-09
2010-07-13,2011-03-18,IT,PRD-3847,Women's Parka,VO,CUST-29584,103.32,EUR,75,R3,43,2010-07
2011-05-19,2011-10-10,FR,PRD-2138,Men's Parka,VO,CUST-24968,396.49,RUB,95,R4,33,2011-05
2010-05-15,2011-11-27,DE,PRD-4901,Kid's Parka,VO,CUST-69554,334.34,USD,19,R5,82,2010-05
2009-07-29,2010-08-30,DE,PRD-8984,Men's Parka,VO,CUST-75628,342.5,USD,22,R2,73,2009-07
2011-08-28,2011-12-17,FR,PRD-9792,Women's Parka,VO,CUST-91941,288.86,USD,81,R3,84,2011-08
2010-03-20,2010-10-08,RU,PRD-9657,Kid's Parka,VO,CUST-95532,84.13,RUB,49,R2,8,2010-03
2009-09-22,2009-12-13,ES,PRD-6724,Kid's Parka,VO,CUST-72549,469.01,GBP,57,R3,82,2009-09
2009-02-23,2009-12-06,IT,PRD-9084,Kid's Parka,VO,CUST-51556,63.4,RUB,31,R3,6,2009-02
2009-02-11,2010-09-19,DE,PRD-7834,Women's Parka,VO,CUST-52612,289.92,GBP,17,R2,52,2009-02
2009-07-16,2011-08-03,DE,PRD-2588,Kid's Parka,VO,CUST-21116,211.3,USD,17,R3,4,2009-07
2010-07-05,2010-07-07,FR,PRD-2510,Kid's Parka,VO,CUST-43330,279.82,EUR,99,R3,2,2010-07
2009-06-15,2010-04-06,IT,PRD-7301,Kid's Parka,VO,CUST-15212,351.84,EUR,72,R4,60,2009-06
2011-07-01,2011-08-28,IT,PRD-7754,Women's Parka,VO,CUST-39644,129.07,USD,20,R4,58,2011-07
2009-10-11,2010-07-09,ES,PRD-6357,Winter Coat,VO,CUST-35993,68.49,GBP,86,R2,51,2009-10
2010-01-25,2011-03-06,FR,PRD-6225,Kid's Parka,VO,CUST-59062,181.21,USD,26,R5,36,2010-01
2009-09-13,2010-10-10,IT,PRD-5652,Kid's Parka,VO,CUST-50093,116.65,RUB,50,R5,80,2009-09
2009-10-12,2010-04-20,IT,PRD-9369,Women's Parka,VO,CUST-38206,339.24,USD,52,R3,10,2009-10
2010-04-19,2011-05-29,DE,PRD-8033,Men's Parka,VO,CUST-60533,449.32,GBP,34,R1,31,2010-04
2009-03-01,2010-12-20,FR,PRD-3830,Women's Parka,VO,CUST-73435,171.46,RUB,61,R5,7,2009-03
2009-05-17,2009-09-23,ES,PRD-4614,Women's Parka,VO,CUST-89522,274.22,GBP,85,R2,26,2009-05
2010-04-15,2011-01-01,RU,PRD-9453,Winter Coat,VO,CUST-67304,119.95,USD,49,R4,77,2010-04
2010-02-08,2011-10-31,ES,PRD-5686,Kid's Parka,VO,CUST-49439,291.27,RUB,38,R1,85,2010-02
2009-03-18,2009-07-24,FR,PRD-6162,Women's Parka,VO,CUST-17430,291.45,RUB,87,R2,65,2009-03
2010-10-23,2011-05-26,DE,PRD-5574,Women's Parka,VO,CUST-23054,436.78,USD,6,R2,64,2010-10
2011-10-20,2011-12-27,IT,PRD-3061,Women's Parka,VO,CUST-45897,137.64,USD,34,R4,68,2011-10
2009-12-31,2011-10-25,FR,PRD-3540,Winter Coat,VO,CUST-41024,197.03,RUB,15,R1,27,2009-12
2010-03-09,2011-11-19,FR,PRD-7969,Women's Parka,VO,CUST-47479,415.69,GBP,91,R1,87,2010-03
2009-04-18,2010-03-20,RU,PRD-1182,Winter Coat,VO,CUST-21497,300.05,EUR,35,R4,32,2009-04
2009-03-24,2009-06-21,RU,PRD-6037,Men's Parka,VO,CUST-68161,476.15,GBP,44,R3,89,2009-03
2011-05-10,2011-07-20,FR,PRD-7163,Women's Parka,VO,CUST-92881,229.89,EUR,45,R3,71,2011-05
2010-06-06,2011-05-08,RU,PRD-7215,Winter Coat,VO,CUST-81716,117.65,USD,61,R3,5,2010-06
2011-02-19,2011-08-13,DE,PRD-2983,Men's Parka,VO,CUST-70251,221.78,USD,81,R4,23,2011-02
2009-11-11,2011-08-18,IT,PRD-2686,Kid's Parka,VO,CUST-16223,467.9,GBP,56,R4,51,2009-11
2009-04-14,2011-04-01,FR,PRD-7498,Kid's Parka,VO,CUST-20170,480.03,GBP,2,R2,39,2009-04
2009-04-27,2011-01-18,RU,PRD-9377,Kid's Parka,VO,CUST-68535,286.12,RUB,19,R2,31,2009-04
2009-10-22,2010-01-13,ES,PRD-7587,Women's Parka,VO,CUST-61351,488.19,EUR,60,R2,83,2009-10
2009-04-05,2009-11-01,RU,PRD-9147,Kid's Parka,VO,CUST-27625,100.36,GBP,20,R5,28,2009-04
2010-06-09,2010-12-25,ES,PRD-7269,Men's Parka,VO,CUST-94845,220.81,USD,6,R1,54,2010-06
2009-04-30,2009-12-30,RU,PRD-3778,Women's Parka,VO,CUST-10725,278.33,USD,59,R4,43,2009-04
2009-06-27,2011-02-27,ES,PRD-7483,Kid's Parka,VO,CUST-21347,475.77,GBP,99,R2,45,2009-06
2009-07-30,2011-09-16,FR,PRD-3415,Kid's Parka,VO,CUST-42996,493.1,USD,23,R1,55,2009-07
2011-02-07,2011-12-14,IT,PRD-9113,Winter Coat,VO,CUST-33267,301.9,EUR,18,R3,34,2011-02
2009-05-28,2011-06-25,DE,PRD-6711,Women's Parka,VO,CUST-26325,173.96,GBP,85,R1,56,2009-05
2010-04-07,2011-08-03,FR,PRD-5036,Kid's Parka,VO,CUST-90817,164.19,USD,48,R1,58,2010-04
2009-01-19,2010-05-28,DE,PRD-8202,Kid's Parka,VO,CUST-35547,403.16,GBP,13,R5,27,2009-01
2009-10-10,2010-12-02,FR,PRD-9729,Women's Parka,VO,CUST-79207,417.31,EUR,94,R2,55,2009-10
2009-04-26,2011-01-27,RU,PRD-9688,Women's Parka,VO,CUST-34274,452.01,EUR,37,R3,21,2009-04
2009-01-24,2011-10-12,DE,PRD-4842,Winter Coat,VO,CUST-67783,340.59,EUR,53,R2,9,2009-01
2009-03-05,2009-08-22,IT,PRD-4757,Winter Coat,VO,CUST-98130,463.1,GBP,41,R5,26,2009-03
2010-04-27,2011-07-24,IT,PRD-3429,Men's Parka,VO,CUST-23365,467.92,EUR,40,R2,41,2010-04
2011-03-17,2011-09-07,FR,PRD-3194,Kid's Parka,VO,CUST-66523,165.87,RUB,9,R3,41,2011-03
2010-02-02,2010-11-25,FR,PRD-9522,Kid's Parka,VO,CUST-59949,364.08,RUB,53,R5,31,2010-02
2011-02-28,2011-08-22,ES,PRD-6217,Kid's Parka,VO,CUST-19057,145.65,GBP,19,R1,17,2011-02
2009-12-05,2010-07-25,IT,PRD-3225,Winter Coat,VO,CUST-46055,491.97,RUB,43,R1,27,2009-12
2009-11-11,2010-10-31,IT,PRD-8642,Winter Coat,VO,CUST-36852,424.34,RUB,7,R3,55,2009-11
2011-04-07,2011-06-15,FR,PRD-7306,Women's Parka,VO,CUST-21059,390.04,GBP,24,R5,69,2011-04
2009-04-21,2010-04-13,FR,PRD-2912,Women's Parka,VO,CUST-69909,472.37,EUR,23,R4,8,2009-04
2009-08-02,2010-01-08,DE,PRD-4364,Kid's Parka,VO,CUST-57074,260.09,USD,7,R5,6,2009-08
2010-09-23,2011-05-28,ES,PRD-2666,Kid's Parka,VO,CUST-18328,305.47,RUB,79,R4,61,2010-09
2011-12-11,2011-12-30,ES,PRD-6288,Winter Coat,VO,CUST-38020,191.18,GBP,79,R1,19,2011-12
2009-07-31,2011-05-16,RU,PRD-3102,Women's Parka,VO,CUST-97035,122.64,GBP,72,R2,39,2009-07
2009-02-28,2011-06-16,DE,PRD-1571,Women's Parka,VO,CUST-38029,370.3,GBP,73,R1,30,2009-02
2009-12-24,2010-04-23,ES,PRD-2706,Women's Parka,VO,CUST-41843,460.65,EUR,91,R5,56,2009-12
2009-10-16,2010-12-22,DE,PRD-3906,Kid's Parka,VO,CUST-35588,423.11,RUB,22,R4,81,2009-10
2009-06-08,2009-09-19,ES,PRD-1911,Women's Parka,VO,CUST-80592,277.31,USD,21,R2,57,2009-06
2009-02-14,2011-08-26,DE,PRD-5718,Men's Parka,VO,CUST-32009,323.93,GBP,22,R3,39,2009-02
2009-01-25,2010-11-08,ES,PRD-3676,Winter Coat,VO,CUST-99658,216.9,EUR,33,R2,20,2009-01
2010-01-03,2011-01-16,RU,PRD-3015,Winter Coat,VO,CUST-63041,217.6,RUB,78,R1,87,2010-01
2009-08-07,2009-12-15,IT,PRD-5773,Kid's Parka,VO,CUST-58066,352.34,GBP,13,R2,87,2009-08
2010-02-17,2010-09-08,ES,PRD-5192,Women's Parka,VO,CUST-81857,491.1,RUB,90,R1,62,2010-02
2009-10-28,2010-08-31,IT,PRD-5509,Women's Parka,VO,CUST-16387,370.85,EUR,85,R2,49,2009-10
2009-09-09,2009-11-09,DE,PRD-2481,Kid's Parka,VO,CUST-72250,340.18,RUB,32,R1,61,2009-09
2009-07-18,2009-08-14,ES,PRD-8418,Women's Parka,VO,CUST-74509,228.28,GBP,17,R1,27,2009-07
2009-05-20,2010-02-03,ES,PRD-8193,Men's Parka,VO,CUST-77736,324.78,RUB,63,R5,71,2009-05
2009-03-11,2010-08-23,FR,PRD-3644,Kid's Parka,VO,CUST-40987,97.23,EUR,86,R5,79,2009-03
2010-12-01,2011-06-24,DE,PRD-4803,Kid's Parka,VO,CUST-16490,106.56,GBP,84,R1,59,2010-12
2010-11-30,2011-09-19,FR,PRD-8946,Women's Parka,VO,CUST-42026,210.89,EUR,45,R3,7,2010-11
2009-08-01,2010-11-22,FR,PRD-6323,Winter Coat,VO,CUST-97240,328.13,EUR,27,R1,64,2009-08
2009-12-28,2011-04-19,RU,PRD-6657,Women's Parka,VO,CUST-61655,250.92,GBP,65,R1,38,2009-12
2009-11-07,2011-09-18,FR,PRD-4312,Winter Coat,VO,CUST-19719,208.69,GBP,45,R3,24,2009-11
2010-12-21,2011-05-03,DE,PRD-3504,Women's Parka,VO,CUST-99100,222.1,EUR,56,R3,11,2010-12
2009-10-15,2010-11-27,DE,PRD-9488,Women's Parka,VO,CUST-28299,221.11,RUB,78,R5,38,2009-10
2009-04-26,2010-09-07,ES,PRD-5114,Kid's Parka,VO,CUST-30920,193.78,EUR,43,R2,16,2009-04
2010-09-19,2011-06-15,RU,PRD-3405,Kid's Parka,VO,CUST-33977,148.55,USD,67,R1,62,2010-09
2009-10-25,2010-09-07,IT,PRD-9987,Winter Coat,VO,CUST-94513,178.73,USD,22,R3,12,2009-10
2009-04-28,2010-05-27,RU,PRD-1681,Women's Parka,VO,CUST-75214,487.52,RUB,16,R3,84,2009-04
2010-11-17,2011-03-31,FR,PRD-8964,Women's Parka,VO,CUST-77900,250.06,RUB,11,R4,28,2010-11
2009-11-03,2009-12-20,ES,PRD-8021,Kid's Parka,VO,CUST-74909,415.72,EUR,15,R1,47,2009-11
2009-06-28,2011-01-23,DE,PRD-6426,Men's Parka,VO,CUST-75236,340.75,EUR,7,R3,45,2009-06
2009-07-22,2011-06-22,IT,PRD-7267,Women's Parka,VO,CUST-38440,419.58,USD,22,R1,54,2009-07
2011-09-18,2011-12-25,DE,PRD-2878,Winter Coat,VO,CUST-54773,81.91,EUR,32,R4,15,2011-09
2009-07-14,2009-08-20,IT,PRD-1040,Winter Coat,VO,CUST-42007,81.94,RUB,89,R2,37,2009-07
2009-03-23,2011-06-03,IT,PRD-9059,Winter Coat,VO,CUST-71741,490.54,EUR,10,R4,33,2009-03
2010-02-09,2011-07-01,DE,PRD-8488,Women's Parka,VO,CUST-22915,445.73,GBP,5,R1,64,2010-02
2010-07-26,2010-12-13,FR,PRD-6747,Kid's Parka,VO,CUST-25759,164.79,EUR,3,R1,8,2010-07
2010-08-02,2011-06-09,IT,PRD-1548,Women's Parka,VO,CUST-73354,145.36,RUB,31,R4,54,2010-08
2010-06-22,2011-03-06,IT,PRD-7481,Winter Coat,VO,CUST-11001,155.53,USD,43,R5,16,2010-06
2011-05-19,2011-11-08,IT,PRD-5373,Women's Parka,VO,CUST-87980,378.53,USD,72,R1,35,2011-05
2009-03-31,2009-11-15,IT,PRD-4883,Kid's Parka,VO,CUST-58564,335.31,EUR,33,R3,57,2009-03
2010-02-09,2011-06-02,FR,PRD-7526,Winter Coat,VO,CUST-19183,425.1,USD,43,R2,8,2010-02
2009-07-07,2011-07-11,RU,PRD-1870,Kid's Parka,VO,CUST-35361,76.68,EUR,12,R2,43,2009-07
2009-01-18,2010-06-23,IT,PRD-1281,Winter Coat,VO,CUST-97939,237.34,GBP,13,R1,37,2009-01
2011-05-08,2011-10-19,RU,PRD-6796,Men's Parka,VO,CUST-85088,231.9,GBP,6,R2,85,2011-05
2009-08-12,2011-11-23,DE,PRD-7191,Kid's Parka,VO,CUST-69346,60.13,USD,27,R1,29,2009-08
2010-10-09,2011-02-06,FR,PRD-1670,Women's Parka,VO,CUST-34796,111.52,USD,24,R3,54,2010-10
2009-08-26,2009-10-21,ES,PRD-4885,Women's Parka,VO,CUST-30465,433.04,GBP,52,R5,56,2009-08
2010-10-17,2011-04-23,DE,PRD-5198,Men's Parka,VO,CUST-11349,267.66,GBP,18,R2,43,2010-10
2009-02-28,2009-05-21,ES,PRD-3131,Men's Parka,VO,CUST-44806,79.53,EUR,88,R5,82,2009-02
2009-02-02,2011-09-25,FR,PRD-7002,Women's Parka,VO,CUST-15264,51.18,GBP,5,R2,56,2009-02
2009-04-06,2011-09-23,IT,PRD-7480,Men's Parka,VO,CUST-77909,313.21,RUB,15,R5,45,2009-04
2009-05-31,2011-08-19,FR,PRD-2462,Winter Coat,VO,CUST-44664,453.52,EUR,21,R3,46,2009-05
2009-02-03,2011-01-30,IT,PRD-5184,Winter Coat,VO,CUST-14731,254.44,RUB,96,R1,83,2009-02
2009-01-08,2010-02-07,IT,PRD-6639,Kid's Parka,VO,CUST-45374,479.12,RUB,18,R1,64,2009-01
2010-08-25,2011-03-12,ES,PRD-9803,Kid's Parka,VO,CUST-62852,409.87,EUR,19,R1,72,2010-08
2010-11-23,2011-05-12,FR,PRD-7433,Winter Coat,VO,CUST-28266,197.9,GBP,31,R2,42,2010-11
2009-12-13,2011-06-12,RU,PRD-6483,Men's Parka,VO,CUST-25204,109.39,EUR,48,R2,17,2009-12
2009-07-26,2010-02-18,RU,PRD-8983,Kid's Parka,VO,CUST-46181,347.72,USD,60,R3,66,2009-07
2009-05-08,2009-11-10,RU,PRD-9585,Winter Coat,VO,CUST-43192,470.39,USD,49,R5,78,2009-05
2010-03-29,2011-06-23,DE,PRD-4556,Men's Parka,VO,CUST-61202,464.7,GBP,87,R2,1,2010-03
2010-01-23,2011-12-11,ES,PRD-8560,Winter Coat,VO,CUST-51525,492.71,RUB,51,R1,11,2010-01
2010-12-24,2011-12-02,FR,PRD-1815,Winter Coat,VO,CUST-73677,465.07,RUB,10,R4,40,2010-12
2009-05-05,2010-11-26,ES,PRD-7307,Winter Coat,VO,CUST-93260,319.58,RUB,39,R4,22,2009-05
2009-10-02,2011-01-01,IT,PRD-3129,Women's Parka,VO,CUST-11123,65.42,GBP,59,R5,37,2009-10
2009-09-04,2010-01-22,DE,PRD-2107,Women's Parka,VO,CUST-94084,197.54,USD,50,R3,49,2009-09
2009-01-17,2009-07-15,FR,PRD-5441,Men's Parka,VO,CUST-94702,226.43,EUR,97,R2,48,2009-01
2009-07-08,2011-03-21,ES,PRD-6709,Women's Parka,VO,CUST-24805,433.3,USD,53,R1,30,2009-07
2009-03-28,2011-06-16,ES,PRD-9039,Women's Parka,VO,CUST-98185,198.47,EUR,7,R2,49,2009-03
2009-07-14,2011-12-19,ES,PRD-2245,Winter Coat,VO,CUST-86892,107.52,USD,54,R5,81,2009-07
2009-08-04,2010-01-20,DE,PRD-8327,Kid's Parka,VO,CUST-55784,398.04,GBP,38,R5,87,2009-08
2009-07-13,2011-10-18,DE,PRD-5659,Women's Parka,VO,CUST-33704,291.33,RUB,30,R1,50,2009-07
2010-04-13,2010-07-06,FR,PRD-3864,Winter Coat,VO,CUST-68182,257.26,RUB,85,R1,84,2010-04
2011-08-12,2011-09-29,RU,PRD-1278,Kid's Parka,VO,CUST-38682,290.93,GBP,30,R3,48,2011-08
2010-12-14,2011-04-17,RU,PRD-6643,Women's Parka,VO,CUST-69455,106.36,RUB,18,R4,74,2010-12
2009-07-01,2010-02-13,ES,PRD-6571,Winter Coat,VO,CUST-36709,160.94,EUR,62,R2,76,2009-07
2009-11-01,2010-11-04,RU,PRD-2226,Winter Coat,VO,CUST-36823,360.31,USD,45,R4,3,2009-11
2010-03-12,2011-02-12,DE,PRD-1977,Winter Coat,VO,CUST-32219,438.58,EUR,20,R5,71,2010-03
2009-07-11,2009-08-20,RU,PRD-7202,Kid's Parka,VO,CUST-95848,365.93,RUB,31,R2,40,2009-07
2009-01-04,2011-05-30,FR,PRD-8423,Women's Parka,VO,CUST-32796,157.7,GBP,83,R1,8,2009-01
2010-03-27,2011-11-08,IT,PRD-9047,Women's Parka,VO,CUST-91944,234.7,GBP,13,R5,19,2010-03
2009-06-02,2010-07-09,FR,PRD-2306,Men's Parka,VO,CUST-91479,258.44,EUR,77,R2,30,2009-06
2010-09-19,2011-03-29,DE,PRD-4211,Kid's Parka,VO,CUST-90987,182.18,RUB,70,R4,1,2010-09
2009-01-24,2009-06-17,FR,PRD-9630,Winter Coat,VO,CUST-20837,369.42,USD,57,R3,24,2009-01
2009-02-21,2010-02-23,IT,PRD-6991,Winter Coat,VO,CUST-75105,395.35,RUB,28,R3,61,2009-02
2009-11-23,2010-06-11,ES,PRD-8104,Winter Coat,VO,CUST-70257,174.0,RUB,6,R1,71,2009-11
2009-01-25,2009-05-16,FR,PRD-2362,Kid's Parka,VO,CUST-67448,419.72,GBP,63,R1,33,2009-01
2011-10-03,2011-11-05,ES,PRD-7719,Winter Coat,VO,CUST-39045,227.36,RUB,56,R4,33,2011-10
2010-06-16,2010-08-11,ES,PRD-3968,Kid's Parka,VO,CUST-81648,416.81,RUB,21,R5,56,2010-06
2009-07-01,2009-12-17,ES,PRD-5488,Women's Parka,VO,CUST-32370,360.16,EUR,77,R5,38,2009-07
2010-02-16,2011-12-23,RU,PRD-7050,Winter Coat,VO,CUST-22227,165.25,GBP,81,R4,63,2010-02
2011-02-26,2011-10-02,ES,PRD-8213,Women's Parka,VO,CUST-89450,271.5,GBP,80,R1,78,2011-02
2009-12-24,2010-01-17,DE,PRD-7317,Winter Coat,VO,CUST-49110,349.89,USD,48,R5,24,2009-12
2010-01-06,2011-06-05,ES,PRD-1599,Winter Coat,VO,CUST-56488,124.84,RUB,45,R5,81,2010-01
2011-02-14,2011-06-25,ES,PRD-4346,Men's Parka,VO,CUST-59515,125.3,RUB,45,R1,40,2011-02
2009-09-12,2011-01-07,IT,PRD-7010,Women's Parka,VO,CUST-33371,363.72,EUR,17,R5,46,2009-09
2010-08-28,2011-06-12,IT,PRD-8632,Women's Parka,VO,CUST-22868,152.19,GBP,42,R5,34,2010-08
2009-12-02,2010-01-30,ES,PRD-6197,Women's Parka,VO,CUST-97889,77.22,GBP,64,R2,59,2009-12
2009-12-04,2011-07-13,RU,PRD-7464,Women's Parka,VO,CUST-94462,289.11,EUR,95,R5,57,2009-12
2011-10-20,2011-10-23,IT,PRD-9887,Men's Parka,VO,CUST-84344,223.12,RUB,52,R2,3,2011-10
2009-09-25,2011-04-30,RU,PRD-9849,Winter Coat,VO,CUST-17997,244.06,GBP,8,R3,14,2009-09
2010-03-04,2011-05-18,ES,PRD-6639,Kid's Parka,VO,CUST-13923,202.47,EUR,73,R1,26,2010-03
2009-05-13,2009-09-02,FR,PRD-2632,Kid's Parka,VO,CUST-95073,351.48,RUB,68,R4,16,2009-05
2010-01-02,2011-09-10,ES,PRD-5040,Kid's Parka,VO,CUST-86386,324.02,RUB,60,R5,62,2010-01
2009-11-29,2011-02-06,IT,PRD-1755,Winter Coat,VO,CUST-41257,323.68,GBP,43,R3,7,2009-11
2011-02-08,2011-05-15,IT,PRD-2820,Kid's Parka,VO,CUST-14922,460.77,EUR,9,R4,39,2011-02
2010-09-26,2011-12-21,FR,PRD-5888,Kid's Parka,VO,CUST-70552,493.07,RUB,1,R2,30,2010-09
2009-01-24,2009-08-05,RU,PRD-2436,Men's Parka,VO,CUST-64361,462.19,EUR,96,R1,85,2009-01
2010-05-26,2011-11-25,DE,PRD-7009,Kid's Parka,VO,CUST-55927,117.16,GBP,37,R3,83,2010-05
2011-01-09,2011-12-15,FR,PRD-1669,Men's Parka,VO,CUST-17349,256.27,EUR,18,R1,43,2011-01
2009-12-04,2010-09-26,FR,PRD-5687,Women's Parka,VO,CUST-26984,57.52,EUR,16,R1,86,2009-12
2009-02-06,2010-12-30,RU,PRD-9068,Winter Coat,VO,CUST-91435,319.0,EUR,85,R1,69,2009-02
2009-03-29,2011-10-29,DE,PRD-7992,Men's Parka,VO,CUST-56867,187.22,RUB,49,R5,84,2009-03
2009-06-09,2011-06-11,DE,PRD-3752,Kid's Parka,VO,CUST-81105,479.15,USD,64,R1,40,2009-06
2010-11-04,2011-10-20,RU,PRD-1712,Women's Parka,VO,CUST-66301,334.66,RUB,57,R3,57,2010-11
2009-03-13,2010-09-04,DE,PRD-4825,Winter Coat,VO,CUST-12500,393.67,RUB,39,R5,28,2009-03
2009-06-22,2010-12-03,IT,PRD-5172,Kid's Parka,VO,CUST-27057,245.19,RUB,68,R4,31,2009-06
2010-11-10,2011-11-06,ES,PRD-8750,Women's Parka,VO,CUST-31590,395.31,USD,12,R5,65,2010-11
2009-12-26,2010-03-25,FR,PRD-5551,Women's Parka,VO,CUST-42956,316.65,GBP,93,R4,89,2009-12
2009-12-28,2011-03-03,FR,PRD-4421,Winter Coat,VO,CUST-45759,179.55,GBP,77,R1,30,2009-12
2009-01-18,2010-09-25,ES,PRD-5503,Winter Coat,VO,CUST-65993,242.09,RUB,20,R3,42,2009-01
2011-02-23,2011-08-26,DE,PRD-2393,Men's Parka,VO,CUST-96888,390.76,USD,75,R4,84,2011-02
2011-07-07,2011-07-23,DE,PRD-8922,Kid's Parka,VO,CUST-62626,378.99,GBP,92,R5,16,2011-07
2009-02-20,2009-06-05,RU,PRD-5087,Winter Coat,VO,CUST-64738,212.26,EUR,19,R2,8,2009-02
2010-03-27,2011-04-09,DE,PRD-4605,Men's Parka,VO,CUST-36918,465.04,USD,49,R2,51,2010-03
2009-01-14,2010-12-17,ES,PRD-3145,Winter Coat,VO,CUST-62338,348.79,USD,29,R5,57,2009-01
2009-07-13,2009-10-22,ES,PRD-7448,Men's Parka,VO,CUST-23192,310.55,GBP,40,R1,27,2009-07
2009-12-31,2010-01-31,RU,PRD-4557,Winter Coat,VO,CUST-91742,346.93,USD,46,R4,31,2009-12
2010-08-12,2011-07-05,IT,PRD-7680,Winter Coat,VO,CUST-42510,138.56,RUB,69,R2,43,2010-08
2011-02-18,2011-02-24,DE,PRD-4115,Women's Parka,VO,CUST-54581,258.7,USD,84,R2,6,2011-02
2009-01-04,2011-08-24,IT,PRD-9411,Men's Parka,VO,CUST-86570,67.52,EUR,58,R5,34,2009-01
2010-03-08,2010-04-18,ES,PRD-8572,Men's Parka,VO,CUST-15318,210.53,USD,92,R2,41,2010-03
2010-11-16,2011-02-26,FR,PRD-7647,Kid's Parka,VO,CUST-76702,172.26,EUR,94,R1,22,2010-11
2009-03-28,2009-06-12,ES,PRD-7313,Winter Coat,VO,CUST-84592,281.03,RUB,72,R4,76,2009-03
2009-12-25,2010-04-30,FR,PRD-8804,Men's Parka,VO,CUST-11559,384.87,RUB,67,R2,8,2009-12
2009-03-17,2009-09-24,ES,PRD-8797,Men's Parka,VO,CUST-31174,315.02,GBP,80,R4,43,2009-03
2010-10-06,2010-11-07,IT,PRD-4512,Men's Parka,VO,CUST-40363,57.09,RUB,10,R3,32,2010-10
2009-04-30,2009-12-27,RU,PRD-7275,Kid's Parka,VO,CUST-95113,451.1,GBP,91,R3,59,2009-04
2010-08-01,2011-11-28,FR,PRD-4859,Kid's Parka,VO,CUST-61777,127.14,USD,6,R3,40,2010-08
2011-06-08,2011-10-03,RU,PRD-1849,Kid's Parka,VO,CUST-50755,52.97,GBP,16,R4,22,2011-06
2009-02-19,2011-03-17,RU,PRD-8364,Kid's Parka,VO,CUST-49142,303.44,USD,70,R1,42,2009-02
2010-04-10,2011-10-30,RU,PRD-6566,Kid's Parka,VO,CUST-24242,239.35,GBP,60,R2,36,2010-04
2009-06-07,2011-04-19,DE,PRD-6781,Women's Parka,VO,CUST-56328,366.65,EUR,56,R3,74,2009-06
2009-11-20,2011-08-16,FR,PRD-5556,Women's Parka,VO,CUST-61595,145.16,USD,17,R2,81,2009-11
2010-12-10,2011-05-30,ES,PRD-4919,Winter Coat,VO,CUST-77269,317.73,RUB,27,R5,39,2010-12
2009-10-20,2010-05-08,ES,PRD-2053,Kid's Parka,VO,CUST-44597,377.06,USD,3,R1,89,2009-10
2010-05-12,2011-06-12,ES,PRD-5818,Men's Parka,VO,CUST-14318,482.55,EUR,92,R2,44,2010-05
2010-01-18,2011-01-22,DE,PRD-3144,Men's Parka,VO,CUST-99087,142.28,RUB,29,R5,7,2010-01
2009-08-01,2011-01-21,IT,PRD-9920,Winter Coat,VO,CUST-69471,261.21,GBP,27,R5,63,2009-08
2009-11-15,2010-03-21,DE,PRD-8967,Women's Parka,VO,CUST-76657,207.16,USD,84,R4,68,2009-11
2009-01-26,2009-02-18,FR,PRD-7358,Women's Parka,VO,CUST-33576,203.97,USD,76,R1,23,2009-01
2009-10-22,2010-04-19,RU,PRD-5107,Women's Parka,VO,CUST-35532,486.92,USD,99,R1,33,2009-10
2010-09-12,2010-09-25,FR,PRD-6727,Kid's Parka,VO,CUST-69495,433.64,GBP,14,R5,13,2010-09
2010-12-12,2011-08-04,FR,PRD-2942,Winter Coat,VO,CUST-78543,440.43,USD,84,R3,48,2010-12
2011-06-06,2011-11-27,IT,PRD-4199,Kid's Parka,VO,CUST-95213,263.91,USD,73,R1,84,2011-06
2009-07-27,2010-09-15,RU,PRD-9480,Men's Parka,VO,CUST-11986,208.25,GBP,70,R2,80,2009-07
2009-05-19,2011-02-25,FR,PRD-5050,Women's Parka,VO,CUST-94372,409.25,GBP,45,R3,68,2009-05
2011-02-24,2011-04-29,DE,PRD-2073,Men's Parka,VO,CUST-71726,404.15,USD,21,R4,64,2011-02
2011-05-16,2011-10-06,DE,PRD-2752,Winter Coat,VO,CUST-52593,479.7,EUR,59,R4,43,2011-05
2009-09-03,2011-07-01,ES,PRD-1446,Winter Coat,VO,CUST-19939,487.91,GBP,91,R4,16,2009-09
2010-02-11,2011-10-02,IT,PRD-7318,Men's Parka,VO,CUST-78290,254.65,RUB,20,R4,28,2010-02
2011-07-26,2011-12-08,DE,PRD-1540,Women's Parka,VO,CUST-12032,443.73,GBP,17,R1,83,2011-07
2009-10-26,2010-02-14,IT,PRD-8270,Kid's Parka,VO,CUST-58441,257.9,GBP,51,R1,37,2009-10
2009-02-20,2010-10-29,RU,PRD-8770,Winter Coat,VO,CUST-54494,491.08,GBP,16,R5,59,2009-02
2009-05-15,2011-08-16,IT,PRD-7176,Kid's Parka,VO,CUST-80699,53.67,EUR,85,R5,82,2009-05
2009-05-10,2011-10-04,DE,PRD-6409,Men's Parka,VO,CUST-52937,339.89,USD,98,R4,41,2009-05
2010-11-06,2011-02-11,FR,PRD-3206,Kid's Parka,VO,CUST-93067,420.24,USD,54,R4,57,2010-11
